Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_contract_any,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_dropout,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid_full,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,flowmeter_avl,flowmeter_func,humidifier_avl,humidifier_func,oxy_available,oxy_deliverable,oxygen_avl,oxygen_avo,oxygen_delivery_avl,oxygen_delivery_func,oxygen_score,pulse_oximeter_avl,pulse_oximeter_func,test-capac,fac_has_lab,fac_test_no_lab,fac_no_test,score with lab,score without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts,doctor_posts,doctor_vacancies,nurses_posts,nurses_vacancies,lab-tech_posts,lab-tech_vacancies,pharmacists_posts,pharmacists_vacancies,CHW_posts,CHW_vacancies
TZA_009632,Nyasubi,Shinyanga Region,Kahama District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,30206,100,0,100,100,100,75.55555555555556,90.0,"[np.float64(80.0), np.float64(80.0), np.float64(80.0), np.float64(80.0), np.float64(80.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",80.0,100.0,,61.111111111111114,"[np.float64(66.66666666666667), np.float64(61.111111111111114), np.float64(55.55555555555556), np.float64(nan), np.float64(nan)]","[75, 75, 25, 75, 50, 100, 100, 100, 0, 50, 50, 25, 75, 50, 100, 100, 100, 0, 50, 50, 25, 25, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",58.333333333333336,58.333333333333336,25.0,58.333333333333336,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,0.0,1,[np.float64(0.0)],0.0,0.0,0.0,0.0,0.0,55.548313090418354,66.66666666666667,96.15384615384616,19.0,0.0,95.92105263157895,,,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.9230769230769231,52.0,1.0,12.0,0.0,22.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
TZA_005727,Msinune,Pwani Region,Bagamoyo District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,200,100,0,100,100,100,86.65277777777779,89.55555555555557,"[np.float64(90.0), np.float64(90.0), np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(90.0)]",89.55555555555557,,,83.75,"[np.float64(93.75), np.float64(93.75), np.float64(71.875), np.float64(78.125), np.float64(81.25)]","[50, 100, 100, 100, 100, 100, 100, 100, nan, 50, 100, 100, 100, 100, 100, 100, 100, nan, 50, 75, 50, 50, 50, 100, 100, 100, nan, 50, 75, 50, 75, 75, 100, 100, 100, nan, 50, 50, 50, 100, 100, 100, 100, 100, nan]",50.0,80.0,70.0,85.0,85.0,100.0,100.0,100.0,,0.0,"[0, 0, 0, 0]",100.0,0.0,0.0,0.0,0.0,100.0,100.0,,100.0,100.0,0.0,2,"[np.float64(0.0), np.float64(0.0)]",0.0,0.0,0.0,0.0,0.0,73.66666666666666,100.0,33.33333333333333,35.0,100.0,100.0,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
TZA_006527,NDOGOMI,Morogoro Region,Gairo District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,160,100,0,100,100,100,89.77777777777779,89.77777777777779,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(88.88888888888889)]",89.77777777777779,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,10.0,5,"[np.float64(0.0), np.float64(25.0), np.float64(0.0), np.float64(0.0), np.float64(25.0)]",20.0,0.0,0.0,0.0,20.0,73.71063394683026,100.0,66.66666666666666,2.5,100.0,99.38650306748467,,,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,0.0,0.0,0.0,100.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
TZA_004867,MBOGA,Pwani Region,Bagamoyo District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,9,100,100,100,100,100,95.0,95.0,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",90.0,,100.0,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,0.0,2,"[np.float64(0.0), np.float64(0.0)]",0.0,0.0,100.0,0.0,0.0,71.64682539682539,100.0,66.66666666666666,17.5,100.0,45.714285714285715,100.0,,2,0.0,"[0, 0]",83.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,14.814814814814815,100.0,0.0,0.0,14.814814814814815,,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
TZA_010205,GOOD SAMARITAN,Morogoro Region,Kilombero District,SECONDARY,SPECIALTY HOSPITAL,,MISSION/FAITH-BASED,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,5400,100,0,100,100,100,94.0625,90.0,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0)]",90.0,,,98.125,"[np.float64(90.625), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]","[100, 100, 50, 75, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,,81.16471506635442,100.0,85.71428571428571,26.666666666666664,100.0,93.44262295081968,,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,100.0,0.0,0.0,33.333333333333336,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,8.823529411764707,68.0,6.0,7.0,0.0,24.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0
TZA_007460,RUWE,Pwani Region,Rufiji District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,142151,100,0,100,100,100,89.77777777777779,89.77777777777779,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(88.88888888888889)]",89.77777777777779,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,0.0,"[0, nan, nan, nan]",100.0,0.0,,,,100.0,100.0,,100.0,100.0,0.0,1,[np.float64(0.0)],0.0,0.0,0.0,0.0,0.0,78.125,100.0,100.0,12.5,100.0,,,,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,100.0,100.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_009757,ST. MICHAEL,Pwani Region,Kibaha District,PRIMARY,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,OUTPATIENT ONLY,PRIMARY,9,100,0,100,100,100,88.54545454545455,88.54545454545455,"[np.float64(90.0), np.float64(90.0), np.float64(81.81818181818181), np.float64(90.9090909090909), np.float64(90.0)]",88.54545454545455,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,95.0,100.0,50.0,100.0,100.0,15.0,5,"[np.float64(0.0), np.float64(25.0), np.float64(0.0), np.float64(25.0), np.float64(25.0)]",60.0,0.0,0.0,0.0,0.0,73.43896713615023,95.0,66.66666666666666,17.5,100.0,88.02816901408451,,,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,37.03703703703704,100.0,0.0,0.0,37.03703703703704,,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,,17.857142857142858,28.0,5.0,5.0,5.0,13.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0
TZA_004946,MCHUKWI,Pwani Region,Rufiji District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,280,100,0,100,100,100,89.77777777777779,89.77777777777779,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(88.88888888888889)]",89.77777777777779,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,12.5,2,"[np.float64(25.0), np.float64(0.0)]",50.0,0.0,0.0,0.0,0.0,72.5,100.0,50.0,40.0,100.0,,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,,,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
TZA_010245,NJOMBE,Njombe Region,Njombe District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,889946,100,100,100,0,0,90.625,81.25,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",,100.0,50.0,100.0,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,,,,,,75.0,1,[np.float64(75.0)],100.0,0.0,100.0,100.0,100.0,,,,,,,,,1,100.0,[100],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,60.0,100.0,100.0,0.0,0.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,100.0,0.0,0.0,70.37037037037037,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,35.03649635036496,685.0,240.0,84.0,59.0,306.0,98.0,23.0,11.0,23.0,14.0,4.0,2.0
TZA_010215,ST JOSEPH'S MISSION PERAMIHO,Ruvuma Region,Songea District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,1848794,100,100,100,100,100,88.4014423076923,84.61538461538461,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",100.0,90.0,50.0,92.1875,"[np.float64(88.88888888888889), np.float64(100.0), np.float64(93.75), np.float64(nan), np.float64(86.11111111111111)]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 100, 100, 100, 100, 75, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,81.25,100.0,100.0,100.0,33.333333333333336,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,0,[],,,,,,75.4047619047619,100.0,,,20.0,97.02380952380952,100.0,60.0,0,,[],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,57.142857142857146,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,81.48148148148148,100.0,0.0,0.0,81.48148148148148,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,31.5712187958884,681.0,215.0,77.0,42.0,305.0,151.0,21.0,9.0,23.0,12.0,0.0,999.0
TZA_003983,LUWUMBU,Njombe Region,Makete District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,1833,100,0,100,100,100,81.77441077441077,78.36363636363636,"[np.float64(80.0), np.float64(80.0), np.float64(70.0), np.float64(81.81818181818181), np.float64(80.0)]",78.36363636363636,,,85.18518518518518,"[np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(77.77777777777777), np.float64(nan), np.float64(nan)]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,63.333333333333336,100.0,0.0,100.0,0.0,,0,[],,,,,,70.16666666666667,63.333333333333336,100.0,7.5,80.0,100.0,,,0,,[],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,83.33333333333333,100.0,100.0,,100.0,0.0,100.0,100.0,,,,,,,,,,,,,,11.11111111111111,100.0,0.0,0.0,11.11111111111111,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.57142857142857,35.0,31.0,2.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0
TZA_010246,RUVUMA,Ruvuma Region,Songea District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,1848794,100,100,100,100,100,78.11111111111111,60.666666666666664,"[np.float64(80.0), np.float64(100.0), np.float64(90.0), np.float64(100.0), np.float64(90.0), np.float64(50.0), np.float64(50.0), np.float64(0.0), np.float64(0.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",92.0,40.0,50.0,95.55555555555557,"[np.float64(88.88888888888889), np.float64(100.0), np.float64(100.0), np.float64(88.88888888888889), np.float64(100.0)]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.5,2,"[np.float64(25.0), np.float64(0.0)]",0.0,0.0,100.0,0.0,50.0,79.6938775510204,100.0,,,0.0,98.46938775510205,100.0,100.0,2,0.0,"[0, 0]",16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,100.0,0.0,0.0,77.77777777777777,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,39.353891336270195,681.0,268.0,102.0,48.0,297.0,103.0,25.0,4.0,23.0,14.0,6.0,3.0
TZA_009242,LUPEMBE,Njombe Region,Njombe District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8700,100,100,100,100,100,82.74621212121211,77.57575757575756,"[np.float64(70.0), np.float64(70.0), np.float64(63.63636363636363), np.float64(80.0), np.float64(80.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",72.72727272727272,60.0,100.0,87.91666666666666,"[np.float64(86.11111111111111), np.float64(88.88888888888889), np.float64(96.875), np.float64(83.33333333333333), np.float64(84.375)]","[100, 100, 100, 75, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, nan, 75, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 0, 100, nan]",95.0,100.0,100.0,95.0,85.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,63.333333333333336,100.0,0.0,100.0,0.0,50.0,1,[np.float64(50.0)],100.0,0.0,100.0,100.0,0.0,84.52380952380952,63.333333333333336,,,80.0,79.28571428571428,100.0,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,100.0,0.0,0.0,77.77777777777777,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,,9.615384615384617,52.0,5.0,5.0,0.0,16.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0
TZA_009446,MPAPA,Ruvuma Region,Mbinga District,PRIMARY,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,10425,100,100,100,100,100,85.66239316239316,80.76923076923077,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",90.0,90.0,50.0,90.55555555555554,"[np.float64(100.0), np.float64(100.0), np.float64(86.11111111111111), np.float64(83.33333333333333), np.float64(83.33333333333333)]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,40.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,1,[np.float64(25.0)],100.0,0.0,100.0,0.0,0.0,74.17870036101083,100.0,100.0,12.5,60.0,96.75090252707581,50.0,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,51.851851851851855,100.0,0.0,0.0,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,69.23076923076923,52.0,36.0,5.0,3.0,16.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0
TZA_001399,HINGA,Ruvuma Region,Nyasa District,PRIMARY,CLINIC/DISPENSARY,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,2015,100,0,100,100,100,86.0,86.0,"[np.float64(90.0), np.float64(90.0), np.float64(80.0), np.float64(80.0), np.float64(90.0)]",86.0,,,,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,0.0,[],0.0,,,,,66.66666666666667,100.0,100.0,100.0,0.0,25.0,2,"[np.float64(25.0), np.float64(25.0)]",100.0,0.0,0.0,0.0,0.0,67.0,66.66666666666667,75.0,13.333333333333332,100.0,80.0,,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,,100.0,100.0,0.0,0.0,,,,,,,,,,,,,,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,20.0,16.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0
