Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
NGA_000161,General Hospital Mokwa,Niger,Mokwa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,416600,100,100,100,100,100,84.16666666666666,91.66666666666667,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,100.0,76.66666666666666,"[75.0, 80.55555555555556, 80.55555555555556, 72.22222222222223, 75.0]","[100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 75, 75, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0]",75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,75.0,2,"[75.0, 75.0]",100.0,0.0,100.0,100.0,88.71586629001884,100.0,80.0,56.25,100.0,96.045197740113,100.0,,100.0,"[100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,62.96296296296296,"[100, 0, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",62.96296296296296,,30.0,100.0,30.0
NGA_000043,Local Government Health Centre Mchia,Benue,Logo,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,570350,0,0,100,100,100,55.11363636363636,92.72727272727272,"[90.9090909090909, 90.9090909090909, 90.9090909090909, 90.9090909090909, 100.0]",92.72727272727272,,,17.5,"[0.0, 87.5, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",75.0,"[100, 0, 100, 100]",100,100.0,0.0,100.0,100.0,80.0,100.0,100.0,100.0,20.0,100.0,1,[100.0],100.0,100.0,100.0,100.0,65.34892906457725,80.0,57.89473684210527,2.2727272727272725,100.0,86.57718120805369,,,100.0,[100],16.666666666666664,100.0,"[nan, nan, nan, 100, 100, 100, nan]",,,,100.0,100.0,100.0,,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,,999.0,999.0
NGA_000118,General Hospital Ilorin,Kwara,Ilorin-West,SECONDARY,NATIONAL REFERRAL HOSPITAL,,UNIVERSITY,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1500120,100,100,100,100,100,63.79629629629629,48.148148148148145,"[44.44444444444444, 44.44444444444444, 44.44444444444444, 44.44444444444444, 44.44444444444444, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",44.44444444444444,50.0,50.0,79.44444444444444,"[75.0, 86.11111111111111, 75.0, 86.11111111111111, 75.0]","[100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,45.0,5,"[25.0, 50.0, 50.0, 50.0, 50.0]",100.0,0.0,0.0,80.0,64.44677871148458,50.0,87.5,0.3571428571428571,100.0,88.8235294117647,60.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,20.0,100.0,20.0
NGA_000465,St Theresa Hospital (St Theresa Hospital Use Abat),Akwa-Ibom,Ibiono-Ibom,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,44000,100,100,100,100,100,65.33386752136752,73.93162393162393,"[44.44444444444444, 55.55555555555556, 66.66666666666667, 66.66666666666667, 77.77777777777777, 100.0, 100.0, 50.0, 100.0, 50.0, 100.0, 100.0, 50.0]",62.22222222222223,80.0,83.33333333333333,56.73611111111111,"[72.22222222222223, 69.44444444444444, 15.625, 62.5, 63.888888888888886]","[75, 50, 75, 75, 75, 100, 100, 100, 0, 75, 75, 50, 50, 75, 100, 100, 100, 0, 50, 50, 0, nan, 25, 0, 0, 0, 0, 100, 100, 50, nan, 50, 100, 100, 0, 0, 50, 75, 50, 50, 50, 100, 100, 100, 0]",66.66666666666667,"[100, 100, 0, nan]",100,100.0,100.0,0.0,,20.0,,,40.0,0.0,,0,[],,,,,67.96893147502904,20.0,100.0,3.75,100.0,85.36585365853658,66.66666666666666,100.0,,[],100.0,85.71428571428571,"[100, 100, 100, 100, 0, 100, 100]",100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,18.51851851851852,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",18.51851851851852,,0.0,22.0,0.0
NGA_000155,Etsu Umaru Sanda General Hospital Bida,Niger,Bida,SECONDARY,OTHER GENERAL HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,5000,100,100,100,100,100,88.21428571428572,87.53968253968254,"[66.66666666666667, 88.88888888888889, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0]",75.11111111111111,100.0,87.5,88.88888888888889,[88.88888888888889],"[100, 100, 100, 100, 100, 100, 100, 100, 0]",75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,76.66666666666667,100.0,100.0,100.0,40.0,50.0,3,"[50.0, 25.0, 75.0]",100.0,0.0,66.66666666666667,33.333333333333336,50.083333333333336,76.66666666666667,,,0.0,93.75,0.0,80.0,66.66666666666667,"[100, 0, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 0]",66.66666666666667,,,999.0,999.0
NGA_000072,General Hospital Abaji,Fct,Abaji,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,4500800,100,100,100,100,100,90.83333333333333,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,81.66666666666666,"[83.33333333333333, 77.77777777777777, 83.33333333333333, 86.11111111111111, 77.77777777777777]","[100, 100, 75, 100, 75, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,75.0,5,"[75.0, 75.0, 75.0, 75.0, 75.0]",100.0,0.0,100.0,100.0,80.96288515406162,100.0,58.82352941176471,14.166666666666668,100.0,93.75,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,11.11111111111111,45.0,5.0
NGA_000343,Immaculate Heart Hospital Nkpor,Anambra,Idemili-North,SECONDARY,SPECIALTY HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,327000,100,100,100,100,100,85.0,83.33333333333333,"[100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 0.0, 100.0, 50.0, 100.0, 100.0, 100.0]",100.0,25.0,90.0,86.66666666666667,"[88.88888888888889, 77.77777777777777, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,70.0,5,"[50.0, 75.0, 75.0, 75.0, 75.0]",100.0,80.0,20.0,80.0,77.05555555555556,100.0,100.0,2.3333333333333335,100.0,100.0,60.0,,20.0,"[100, 0, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,48.148148148148145,"[100, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 0, 100, 0, 0, 0]",48.148148148148145,,,289.0,999.0
NGA_000409,Health Centre Ozalla Ezimo,Enugu,Udenu,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,156000,100,100,100,100,100,75.27777777777777,80.0,"[80.0, 80.0, 80.0, 80.0, 80.0, 50.0, 50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,60.0,100.0,70.55555555555556,"[72.22222222222223, 77.77777777777777, 63.888888888888886, 61.111111111111114, 77.77777777777777]","[50, 50, 50, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 50, 75, 50, 0, 100, 100, 0, 50, 50, 50, 50, 50, 100, 100, 100, 0, 50, 50, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,100.0,0.0,35.0,5,"[50.0, 50.0, 25.0, 25.0, 25.0]",100.0,0.0,40.0,0.0,69.1232849071832,66.66666666666667,66.66666666666666,43.75,100.0,106.77966101694916,20.0,80.0,40.0,"[100, 100, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,70.37037037037037,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 100, 100, 100, 100, 0]",70.37037037037037,,47.368421052631575,19.0,9.0
NGA_000602,Cottage Hospital Woji,Rivers,Obio-Akpor,SECONDARY,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,878000,100,100,100,0,100,13.88888888888889,27.77777777777778,"[50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0]",,50.0,0.0,0.0,"[0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",0.0,"[0, 0, 0, nan]",100,0.0,0.0,0.0,,,,,,,,0,[],,,,,50.83333333333333,,100.0,3.333333333333333,,,100.0,0.0,,[],16.666666666666664,83.33333333333333,"[100, 100, 100, 100, nan, 0, 100]",100.0,100.0,100.0,100.0,,0.0,100.0,0.0,0.0,0.0,48.148148148148145,"[100, 100, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 100, 100, 0, 100, 0]",48.148148148148145,,33.33333333333333,24.0,8.0
NGA_000408,Health Centre Obollo-Afor,Enugu,Udenu,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,195000,100,100,100,100,100,59.29247835497836,69.0909090909091,"[80.0, 80.0, 100.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 50.0, 50.0]",80.0,60.0,75.0,49.49404761904762,"[0.0, 46.42857142857143, 72.22222222222223, 69.44444444444444, 59.375]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 75, nan, 50, 100, 0, 0, nan, 0, 100, 50, 50, 100, 50, 100, 100, 100, 0, 50, 50, 50, 100, 75, 100, 100, 100, 0, 50, 100, 25, 50, 50, 100, 100, nan, 0]",100.0,"[100, nan, nan, 100]",100,100.0,,,100.0,66.66666666666667,100.0,,50.0,50.0,0.0,2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,57.41496598639456,66.66666666666667,80.0,10.0,100.0,95.23809523809523,50.0,0.0,0.0,"[0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,66.66666666666667,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 100, 0]",66.66666666666667,,,999.0,999.0
NGA_000412,Primary Health Centre Abor,Enugu,Udi,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,86000,100,100,100,100,100,84.3939393939394,87.12121212121212,"[80.0, 72.72727272727273, 70.0, 100.0, 100.0, 100.0]",74.24242424242425,100.0,100.0,81.66666666666667,"[72.22222222222223, 75.0, 88.88888888888889, 83.33333333333333, 88.88888888888889]","[50, 100, 50, 50, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,61.111111111111114,100.0,50.0,100.0,0.0,55.0,5,"[75.0, 75.0, 75.0, 0.0, 50.0]",80.0,0.0,60.0,80.0,70.76753064094837,61.111111111111114,60.0,66.66666666666667,100.0,107.59493670886076,0.0,100.0,60.0,"[100, 100, 100, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,74.07407407407408,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 0]",74.07407407407408,,54.54545454545454,11.0,6.0
NGA_000393,District Hospital Enugu- Ezike,Enugu,Igbo-Eze-North,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,72000,100,100,100,100,100,65.0191822066822,75.52447552447552,"[80.0, 80.0, 70.0, 81.81818181818181, 70.0, 50.0, 50.0, 50.0, 100.0, 50.0, 100.0, 100.0, 100.0]",76.36363636363636,60.0,100.0,54.51388888888889,"[86.11111111111111, 62.5, 40.625, 0.0, 83.33333333333333]","[100, 100, 50, 75, 50, 100, 100, 100, 100, 50, 100, 50, nan, 100, 100, 0, 100, 0, nan, 50, 50, 50, 75, 0, 0, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 50, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, nan, 100, 100]",100,100.0,,100.0,100.0,55.0,100.0,100.0,60.0,0.0,0.0,2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,61.35582010582011,55.0,100.0,17.083333333333332,100.0,90.74074074074075,66.66666666666666,0.0,0.0,"[0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,,0.0,0.0,0.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 0]",74.07407407407408,,,999.0,999.0
NGA_000096,General Hospital Bwari,Fct,Bwari,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,500100,100,100,100,100,100,65.11111111111111,98.0,"[90.0, 90.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",94.0,100.0,100.0,32.22222222222222,"[0.0, 0.0, 72.22222222222223, 88.88888888888889, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 50, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,80.00000000000001,,75.0,100.0,60.0,45.0,5,"[75.0, 75.0, 75.0, 0.0, 0.0]",60.0,0.0,60.0,60.0,78.89285714285714,80.00000000000001,80.0,12.25,100.0,100.0,100.0,80.0,60.0,"[100, 100, 100, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,96.29629629629629,"[100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",96.29629629629629,,60.0,10.0,6.0
NGA_000491,Cottage Hospital Ikot Eko Ibon,Akwa-Ibom,Onna,SECONDARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,94000,100,100,100,100,100,46.15384615384615,92.3076923076923,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,100.0,0.0,"[0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",66.66666666666667,"[100, nan, 0, 100]",100,100.0,,0.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,71.33333333333334,66.66666666666667,75.0,15.0,100.0,,100.0,,100.0,[100],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.148148148148145,"[100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 100, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0]",48.148148148148145,,,999.0,999.0
NGA_000482,Cottage Hospital Ikot Abia,Akwa-Ibom,Mkpat-Enin,SECONDARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,SECONDARY,102000,100,0,100,100,100,42.5,85.0,"[80.0, 80.0, 80.0, 80.0, 80.0, 50.0, 100.0, 100.0, 100.0, 100.0]",80.0,90.0,,0.0,"[0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",50.0,"[100, 0, 0, 100]",100,100.0,0.0,0.0,100.0,66.66666666666667,100.0,,100.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,62.06060606060606,66.66666666666667,63.63636363636363,30.0,100.0,,,50.0,100.0,[100],100.0,100.0,"[100, 100, nan, 100, 100, 100, 100]",100.0,100.0,,100.0,100.0,100.0,100.0,50.0,0.0,100.0,55.55555555555556,"[100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 0, 0, 0, 0, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 0, 0, 0]",55.55555555555556,,,999.0,999.0
NGA_000504,Health Centre Oyoku Ibighi,Akwa-Ibom,Urue-Offong-Oruko,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,73000,100,100,100,100,100,46.666666666666664,93.33333333333333,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,100.0,0.0,"[0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,70.33333333333334,66.66666666666667,40.0,45.0,100.0,,100.0,,100.0,[100],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,36.36363636363637,"[100, 0, 0, 100, 0, 0, 0, 100, 0, 100, 0]",,36.36363636363637,,999.0,999.0
NGA_000507,Life Care Clinic,Akwa-Ibom,Uyo,SECONDARY,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,270000,100,100,100,100,100,46.666666666666664,93.33333333333333,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,100.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,91.66666666666667,66.66666666666667,,,100.0,,100.0,100.0,,[],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.48148148148148,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 0]",81.48148148148148,,,999.0,999.0
NGA_000447,Health Centre Idung Assan,Akwa-Ibom,Esit-Eket,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,76000,100,100,100,100,100,62.88461538461539,95.21367521367522,"[77.77777777777777, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",79.25925925925925,100.0,100.0,30.555555555555557,"[0.0, 61.111111111111114]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 25, 100, 25, 0, 100, 100, 0]",100.0,"[100, nan, nan, 100]",100,100.0,,,100.0,61.111111111111114,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,70.27777777777777,61.111111111111114,,20.0,100.0,,100.0,,100.0,[100],16.666666666666664,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,[nan],,,,999.0,999.0
NGA_000509,Primary Health Centre Ikot Ayan Ikono,Akwa-Ibom,Uyo,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,62000,100,100,100,100,100,44.23076923076923,88.46153846153847,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,83.33333333333333,100.0,0.0,"[0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,88.8888888888889,66.66666666666667,,,100.0,,100.0,,100.0,[100],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,[nan],,,,999.0,999.0
NGA_000297,Primary Health Centre Gabake Dan Maliki,Zamfara,Kaura-Namoda,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,780600,0,0,100,100,100,53.91666666666667,32.0,"[20.0, 20.0, 40.0, 30.0, 50.0]",32.0,,,75.83333333333334,"[81.25, 75.0, 63.888888888888886, 81.25, 77.77777777777777]","[100, 100, 100, 100, 50, 100, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 50, 100, 25, 0, 100, 100, 0, 100, 100, 50, 75, 25, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, 0]",66.66666666666667,"[100, 100, nan, 0]",100,100.0,100.0,,0.0,20.0,0.0,,60.0,0.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,65.3065953654189,20.0,91.66666666666666,10.454545454545453,100.0,104.41176470588236,,,100.0,"[100, 100]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,"[0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 100, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0]",33.333333333333336,,0.0,19.0,0.0
